Full Name,Full Name URL,Primary Job Title,Location,Biography,Twitter,LinkedIn,Facebook,Schools Attended
Alan Szternberg,https://www.crunchbase.com/person/alan-szternberg,Co-Founder/CTO,"San Francisco, California, United States",,http://twitter.com/AlanSten,https://www.linkedin.com/in/alanszternberg/,,
Alban Camaj,https://www.crunchbase.com/person/alban-camaj,"VP, Head of Enterprise, North America","New York, New York, United States","Alban Camaj is the VP, Head of Enterprise, North America	at HackerRank. Attended Fordham University.",,https://www.linkedin.com/in/albancamaj/,,
Alberto Alcocer,https://www.crunchbase.com/person/alberto-alcocer,Chief Technology Officer,"Mexico City, Distrito Federal, Mexico",Alberto Alcocer is the Chief Technology Officer at Enso Fintech.,,https://www.linkedin.com/in/aalcocer,,
Alek Zdziarski,https://www.crunchbase.com/person/alek-zdziarski,Vice President Data Software Development & Products,"Los Angeles, California, United States",Alek Zdziarski is a Vice President Data Software Development and Products at Hulu. He Attended Henley Business School during 1999-2003.,http://twitter.com/alekzdz,http://www.linkedin.com/in/alekz,,"Henley Business School, University of the Witwatersrand"
Alessandro Calcagno,https://www.crunchbase.com/person/alessandro-calcagno,Co-Founder & COO,"Barcelona, Catalonia, Spain",,,https://www.linkedin.com/in/alessandrocalcagno,,"ESADE Business School, Imperial College London"
Alessandro Lattao,https://www.crunchbase.com/person/alessandro-lattao,CTO and Co-founder,"Milano, Lombardia, Italy",Alessandro Lattao is the co-founder and CTO of Macai.,,https://www.linkedin.com/in/alessandrolattao,,
Alessandro Magnani,https://www.crunchbase.com/person/alessandro-magnani-2,Distinguished Data Scientist,"San Francisco, California, United States","Alessandro Magnani received his Ph.D. and M.S. from Stanford University in Electrical Engineering. He is currently a distinguished data scientist at @WalmartLabs, working on product classification, attribute extraction, and search. Prior to that, he was a research scientist at Adchemy where he worked on optimization algorithms for online advertising. His current interests are deep learning, machine learning, large scale computing and natural language processing.",,https://www.linkedin.com/in/alemagnani/,,
Alessya Visnjic,https://www.crunchbase.com/person/alessya-visnjic,CEO & Co-founder,"Seattle, Washington, United States","CEO and co-founder of WhyLabs.ai. Engineer, entrepreneur, explorer.",https://twitter.com/zalessya,https://www.linkedin.com/in/alessya/,,
Alex Casalboni,https://www.crunchbase.com/person/alex-casalboni,Principal Developer Advocate,"Como, Lombardia, Italy",Alex Casalboni is a Principal Technical Keynote Lead at Amazon Web Services (AWS). Alex Casalboni  attended Politecnico di Milano.,https://twitter.com/alex_casalboni,https://www.linkedin.com/in/alexcasalboni/en,https://www.facebook.com/casalbonialex,Polytechnic University of Milan
Alex Diaz,https://www.crunchbase.com/person/alex-diaz-2,Co-Founder & CMO,"Seattle, Washington, United States",Co-Founder & CMO of MyUnfold.,,http://www.linkedin.com/in/diazalex,,
Alex Friedberg,https://www.crunchbase.com/person/alex-friedberg-d9a4,Co-founder & COO,"Singapore, Asia","Experienced Product Manager and Blockchain Entrepreneur with diverse experience across mobile-first app development, investing and joint-venture acceleration, managing a P&L, as well as building, measuring and iterating B2C and B2B products in Asian markets. I love to build products that truly improve the customer experience and I have a track record of delivering high quality technology throughout an entire product life-cycle. I'm drawn to cultures that are deeply customer-centric, have a strong bias for action and a high bar for excellence. Specialties: Blockchain, cryptocurrency, eCommerce in Asia and US, mobile product management, advisory, UX prototyping, agile methodology, data analytics",http://twitter.com/iFreed_,https://www.linkedin.com/in/alexander-friedberg/,,"Babson College, University of Central Florida"
Alex Friedman,https://www.crunchbase.com/person/alex-friedman-2,Senior Software Development Manager,"Tel Aviv, Tel Aviv, Israel","Mr. Alex Friedman is a Senior Software Development Manager of Amazon Web Services. Before that, he was the co-founder and VP R&D of E8 Storage. Before founding E8 Storage, Mr. Friedman managed IBM XIV’s core R&D department responsible for all aspects of IBM XIV’s storage stack software development. Before joining IBM, Mr. Friedman worked at Wanova, a virtualization startup acquired by VMware and managed an R&D group at an Israeli government organization. Mr. Friedman holds an MSc degree in Electrical Engineering from the Technion – Israel Institute of Technology.",,https://www.linkedin.com/in/friedmanalex,,Technion
Alex Grigoryan,https://www.crunchbase.com/person/alex-grigoryan,Director of Engineering,"San Jose, California, United States","Alex Grigoryan is the director of engineering of WalmartLabs. Alex builds application platform at WalmartLabs. He focuses on customer experience, fan of python, Node.js, and react.",https://twitter.com/lexgrigoryan,https://www.linkedin.com/in/alexgrigoryan,,
Alex Kontos,https://www.crunchbase.com/person/alex-kontos,Vice President Of Engineering,"London, England, United Kingdom",,,https://www.linkedin.com/in/alex-kontos-36185854/,,
Alex Krooglik,https://www.crunchbase.com/person/alex-krooglik,Co-founder & COO,"Cleveland, Ohio, United States",Alex Krooglik is a Co-founder & Chief Operating Officer at Petabyte Technology. He attended The Wharton School.,,https://www.linkedin.com/in/krooglik/,,
Alex Mackenzie-Torres,https://www.crunchbase.com/person/alex-torres,"Global Head of Market Expansion, GTM","San Francisco, California, United States",,https://twitter.com/alexmackenziesf,https://www.linkedin.com/in/alexmackenzietorres,,"Cardiff University, University of Navarra"
Alex Pundyk,https://www.crunchbase.com/person/alex-pundyk,Strategic Account Manager,,Alex Pundyk is the Head of Revenue Strategy at Fluent,,https://www.linkedin.com/in/alex-pundyk-69685397/,,
Àlex Rodríguez Bacardit,https://www.crunchbase.com/person/alex-bacardit,Barcelona Chapter Director,"Barcelona, Catalonia, Spain","Founder & CEO at MarsBased, a development consultancy from Barcelona specialised in web and mobile applications developed with Ruby on Rails, AngularJS and Ionic. I run the sales/marketing area and I'm in charge of communications & growth of the company.",https://twitter.com/lexrodba,https://es.linkedin.com/in/alexrodba,http://www.facebook.com/alex.rodba,
Alex Santana,https://www.crunchbase.com/person/alex-santana,VC Business Development Manager,"Mexico City, Distrito Federal, Mexico",,,https://co.linkedin.com/in/alexsantanag,,
Alex Shearer,https://www.crunchbase.com/person/alex-shearer,Director of Business Development,,,,https://www.linkedin.com/in/alexshearer,,
Alex Smola,https://www.crunchbase.com/person/alex-smola,Distinguished Scientist / VP,"Sunnyvale, California, United States",,https://twitter.com/smolix,https://www.linkedin.com/in/smola/,,
Alex Uribarri,https://www.crunchbase.com/person/alex-uribarri,Proposal/Bid Manager Iberia AWS Public Sector,"Madrid, Madrid, Spain",,https://twitter.com/alexuribarri,https://www.linkedin.com/in/uribarri/,https://www.facebook.com/alexuribarrispain,King Juan Carlos University
Alexander Barge,https://www.crunchbase.com/person/alexander-barge,Startup Solutions Architect,"Berlin, Berlin, Germany",,https://twitter.com/realAlexBarge,https://www.linkedin.com/in/alexanderbarge,http://facebook.com/abarge,Technical University of Berlin
Alexander Schwertner,https://www.crunchbase.com/person/alexander-schwertner,Vice President Products,"Toronto, Ontario, Canada",,,https://www.linkedin.com/in/alexanderschwertner/,,
Alexander Wood,https://www.crunchbase.com/person/alexander-wood,Software Development Engineer,"Seattle, Washington, United States","Alex Wood is a software development engineer at Amazon Web Services, building open source tools for the AWS Serverless Applications organization. Previously, he worked on the AWS SDK for Ruby team. He’s the author of the Ruby runtime for AWS Lambda.",,https://www.linkedin.com/in/alex-wood-879407196,,
Alexandre Colella,https://www.crunchbase.com/person/alexandre-colella,CTO,"Paris, Ile-de-France, France",,http://twitter.com/ggekos,https://www.linkedin.com/in/alexandrecolella,http://www.facebook.com/alexandre.colella,University of Franche-Comté
Alfonso Amat,https://www.crunchbase.com/person/alfonso-amat,Head of Startup Business Development,"Buenos Aires, Distrito Federal, Argentina",,https://twitter.com/alfiv_,https://www.linkedin.com/in/alfonsoamat,,
Ali Arsanjani,https://www.crunchbase.com/person/ali-arsanjani,"TechSector Leader and Principal Architect, AI/ML Specialist Solutions Architecture","San Diego, California, United States",,,https://www.linkedin.com/in/ali-arsanjani,,
Ali Heron,https://www.crunchbase.com/person/ali-heron-52a0,Chief Technology Officer,"New York, New York, United States",Ali Heron is the current Chief Technology Officer of Petal. She previously worked at Two Sigma as a SVP Engineering Manager. Ali Heron attended The Johns Hopkins University.,,https://www.linkedin.com/in/aliheron,,Johns Hopkins University
Ali Moussavi,https://www.crunchbase.com/person/ali-moussavi,Quality Assurance Lead,,"Ali brings a sense of humor and enthusiasm to the Canvas team. “My job is to break things before any of our subscribers do,” he says about his role of exhaustive feature and platform testing.   Wherever Ali is in the office, people are laughing.  An occasional stand up comedian, Ali appeared as a finalist on “The Today Show” for his comedic writing and performing.  Today, Ali channels his creative energy into finding new ways to use Canvas apps in the QA testing process.  “We definitely use our own platform whenever possible,” he says.",,https://www.linkedin.com/in/ali-moussavi-06469633,,
